key_0,ABT,AMZN,AVGO,CAT,JNJ,JPM,NVDA,PLD,TSLA,WMT,XOM,S&P 500 Index
2023-05-01,97.1384506225586,120.58000183105469,77.95494842529297,197.48611450195312,142.56031799316406,127.9676742553711,37.802581787109375,114.995361328125,203.92999267578125,47.48829650878906,92.87391662597656,4146.17
2023-06-01,103.82384490966797,130.36000061035156,83.69283294677734,236.16744995117188,153.32528686523438,137.142578125,42.26687240600586,113.22262573242188,261.7699890136719,51.014930725097656,98.32805633544922,4345.37
2023-07-01,106.02377319335938,133.67999267578125,87.16697692871094,254.51953125,155.18722534179688,148.94830322265625,46.695030212402344,116.00543212890625,267.42999267578125,51.88477325439453,98.31888580322266,4508.08
2023-08-01,98.46553039550781,138.00999450683594,89.5182113647461,271.1748046875,149.76820373535156,138.9293975830078,49.31912612915039,115.49398803710938,258.0799865722656,52.777320861816406,101.94029235839844,4457.36
2023-09-01,92.67625427246094,127.12000274658203,80.5643539428711,263.33270263671875,145.32261657714844,137.68565368652344,43.467376708984375,104.34445190429688,250.22000122070312,52.092010498046875,108.68238830566406,4409.1
2023-10-01,90.47537994384766,133.08999633789062,82.05543518066406,218.0452423095703,138.40872192382812,132.02706909179688,40.75370788574219,94.34796142578125,200.83999633789062,53.22551727294922,97.84004211425781,4269.4
2023-11-01,100.34805297851562,146.08999633789062,90.28274536132812,243.09130859375,144.3056182861328,149.27972412109375,46.73985290527344,107.62691497802734,240.0800018310547,50.710975646972656,94.96537780761719,4460.06
2023-12-01,105.90959167480469,151.94000244140625,108.86338806152344,286.673583984375,147.41751098632812,162.6889190673828,49.490074157714844,124.82962036132812,248.47999572753906,51.34938049316406,93.2593002319336,4685.05
2024-01-01,108.8731918334961,155.1999969482422,115.6098403930664,291.17236328125,149.4490203857422,166.76327514648438,61.492740631103516,119.39718627929688,187.2899932861328,54.024742126464844,95.8990478515625,4804.49
2024-02-01,114.70713806152344,176.75999450683594,127.41475677490234,325.29864501953125,151.78150939941406,179.0508575439453,79.06796264648438,125.59841918945312,201.8800048828125,57.483638763427734,97.49410247802734,5011.96
2024-03-01,109.8922348022461,180.3800048828125,129.85629272460938,356.926513671875,149.910888671875,192.75442504882812,90.3056869506836,122.72398376464844,175.7899932861328,59.01365661621094,109.43396759033203,5170.57
2024-04-01,102.4571533203125,175.0,127.93576049804688,325.8928527832031,137.0226593017578,184.5168914794922,86.35794830322266,96.8869400024414,183.27999877929688,58.40766143798828,111.34510040283203,5112.49
2024-05-01,99.2924575805664,176.44000244140625,130.71827697753906,330.9423522949219,138.9938201904297,196.1340789794922,109.57709503173828,104.89993286132812,178.0800018310547,64.71589660644531,110.39425659179688,5235.23
2024-06-01,100.96369934082031,193.25,157.97079467773438,325.6437072753906,139.630126953125,195.7759552001953,123.47700500488281,106.62785339355469,197.8800048828125,66.86557006835938,109.25984954833984,5415.14
2024-07-01,102.93614196777344,186.97999572753906,158.59776306152344,338.450439453125,150.79788208007812,205.97805786132812,116.96993255615234,120.70464324951172,232.07000732421875,67.78396606445312,112.55320739746094,5538.0
2024-08-01,110.64218139648438,178.5,160.7100372314453,349.546630859375,158.45004272460938,218.79905700683594,119.31893157958984,122.39957427978516,214.11000061035156,76.26685333251953,111.93630981445312,5478.21
2024-09-01,111.36502075195312,186.3300018310547,170.26458740234375,383.9221496582031,155.99488830566406,205.23118591308594,121.38805389404297,120.92488098144531,261.6300048828125,79.97026062011719,112.14863586425781,5621.26
